Indeed_ what noise there had been was so slight * it would not have roused the boys if Sidney had not been nearly awake and really expecting something of that sort.,that,clerk,cheers,closely
They sat up in bed and * breathlessly for what seemed a long time_ then as they heard no sound_ they lay quietly back on the pillows.,listened,describing,underfoot,filled
They did not talk_ for they did not want whoever might be lurking outside * know that they were awake.,to,rosy,into,zigzags
The door was on Sidney’s side of the *_ and the window on Raymond’s.,bed,shoot,sputtering,ammunition
From the bed_ as the boys looked out of the window_ they looked directly against the sky_ which was clear and * with stars.,brilliant,outside,torches,resistless
The boys were too thoroughly aroused to go to * again_ and lay there thinking about the possible future dangers of a journey that had begun so ominously_ when they were conscious that the light from the window was darkened.,sleep,proclaimed,kettle,supplication
They turned their faces that way and saw the * of a man outside the open window.,figure,locked,lodging,shrub
At first they thought he had climbed up from below_ but in a moment they saw that he was suspended by a thick rope from above_ and had without doubt let himself down from * flat roof of the building.,the,dwellers,sapped,hazy
A dark * grasped the window sill and the intruder was evidently steadying himself for the entrance.,hand,expected,courses,day
Raymond seized his * revolver_ which he had placed under his pillow_ raised on his elbow_ and_ taking a quick aim_ fired.,new,greater,anticipation,manage
The figure at the window *_ and there was a heavy thud.,disappeared,splashing,slant,eventually
Sidney lay * on the bed and shook with noiseless laughter.,back,knelt,pang,prostrate
\"I have just * a thing that has surprised me_\" said Raymond.,noticed,inquiringly,swollen,hold
The boys expected that some one would come to their room to inquire about * shooting_ and they waited in some apprehension_ but no one came.,the,peril,money,any
There was no more sleep for them_ and they * in bed wide awake.,lay,balked,blue,agonizing
Presently the dawn flushed the sky and the light intensified until it * day.,was,stifled,two,troops
Then the boys got up and dressed_ and by the * that process was concluded the muezzin’s call to prayers sounded from a near-by mosque.,time,because,brisk,laying
The faithful were putting up their petitions in preparation * the activities of the day.,for,breakfast,wanted,spray
The boys descended from their room_ and were * with most obsequious politeness by the landlord_ who placed before them an appetizing breakfast.,greeted,emerging,ordinarily,whoever
\"I wonder if his sleep was disturbed * night_\" Said Raymond.,last,bad,interminable,missing
\"Perhaps he didn’t have anything to * with it_\" suggested Sidney.,do,precipitated,reclining,seven
\"But * haven’t heard any shooting at all_\" said Raymond_ \"except what I did.\" \"That’s so_\" replied Sidney.,we,wildest,squares,languorous
After breakfast they went out to a bazaar and bought two small leather pouches_ in which they placed a little * and the few small articles they had to carry.,food,downpour,unbound,reached
The pouches they slung over their shoulders * the blanket rolls above.,with,glistened,swept,used
Then they were ready to begin their tramp_ and the undertaking_ when it was close at hand_ seemed so * that their courage almost failed them.,formidable,destitute,decided,loss
It was necessary for Sidney to bolster up their declining spirits by declaring again * they would probably not be able to return to Nizhni-Novgorod even if they should wish to do so.,that,gaze,enabled,customary
So they took the road_ or rather the trail_ for beyond Timour Kahn Shoura there * no wagon road_ but only narrow saddle trails that led up into the high plateaux and ranges of the Caucasus.,was,closingin,constantly,bandits
That first day their way was through a succession of narrow_ wooded ravines that were pleasant * than difficult.,rather,vain,journey,failure
The ascent was gradual * was not difficult at any time_ and there was sufficient shade to temper the sun’s rays_ which_ in those southern valleys_ would otherwise have been scorching.,and,patrol,laughed,packed
The boys would have covered the ground more effectively if they had not been somewhat nervous as a * of the events of the preceding night.,result,frontier,hand,family
They fully expected that the men * had tried to enter their room at the inn would waylay them somewhere on the road that day.,who,necessity,quartered,knows
The country through which they passed was ideal for such an enterprise_ for there was frequent and * shelter for an ambush.,abundant,ahead,found,returned
They were_ therefore_ constantly on the qui vive_ and examined rather carefully before passing every * that seemed favorable for an attack from robbers.,spot,rescued,messy,hardihood
Such vigilance retarded * speed_ and they had a feeling that they were making very little progress.,their,balance,step,fragments
The packs_ too_ though not really heavy_ were burdensome_ and toward night made the boys’ legs_ which lately had not been used to tramping_ * distressingly.,drag,gazed,sudden,attendants
